CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,IsSenior,CreditScoreBucket,ProductsPerBalance,IsLowCredit,HighBalance,AgeBucket
663,France,Male,40,6,156218.19,1,0,1,33607.72,0,4.648282894387115,0.1499999962500001,0,good,6.401262226490868e-06,0,1,"(30, 45]"
581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,0.6612482021342743,0.11627906706327752,0,medium,3.216793549514012e-05,1,0,"(30, 45]"
561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,1.4525295223445216,0.04444444345679015,1,medium,1.1898644018628992e-05,1,1,"(30, 45]"
479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,1.2506325163236223,0.0196078427527874,1,low,2.7851082859385265e-05,1,1,"(45, 60]"
769,France,Female,31,6,117852.26,2,1,0,147668.64,0,0.7980859036773271,0.19354838085327802,0,excellent,1.6970256062496702e-05,0,1,"(30, 45]"
659,Spain,Male,60,2,0.0,1,1,0,177480.45,1,0.0,0.03333333277777779,1,good,1.0,0,0,"(45, 60]"
590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0,0.4424212184209866,0.19607842752787397,1,medium,2.3675469916645773e-05,1,0,"(45, 60]"
560,France,Male,50,3,0.0,2,1,0,84531.79,0,0.0,0.05999999880000003,1,medium,2.0,1,0,"(45, 60]"
437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0,0.7869463438319619,0.1714285665306124,0,low,1.577233082085361e-05,1,1,"(30, 45]"
661,France,Female,34,0,0.0,2,1,0,185555.63,0,0.0,0.0,0,good,2.0,0,0,"(30, 45]"
677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0,2.080312644682841,0.2777777700617286,0,good,1.4533227608946887e-05,0,0,"(30, 45]"
560,France,Female,31,3,115141.18,1,1,0,39806.75,0,2.89250390944017,0.09677419042663901,0,medium,8.684914598629277e-06,1,1,"(30, 45]"
578,France,Female,35,2,0.0,2,0,1,26389.92,0,0.0,0.057142855510204135,0,medium,2.0,1,0,"(30, 45]"
421,Spain,Male,34,6,90723.36,1,1,1,12162.76,0,7.459109609376563,0.17647058304498286,0,low,1.1022397953537506e-05,1,0,"(30, 45]"
492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0,0.904396753506385,0.040816325697626006,1,low,1.3223101154409788e-05,1,1,"(45, 60]"
545,France,Female,32,6,0.0,2,1,1,52067.37,0,0.0,0.1874999941406252,0,medium,2.0,1,0,"(30, 45]"
640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1,0.514941385718869,0.20930232071389954,0,medium,1.0553700977135512e-05,0,0,"(30, 45]"
624,Spain,Female,34,6,0.0,1,1,0,582.59,1,0.0,0.17647058304498286,0,medium,1.0,0,0,"(30, 45]"
577,Spain,Male,28,7,0.0,1,1,0,143274.41,0,0.0,0.24999999107142887,0,medium,1.0,1,0,"(0, 30]"
704,France,Male,31,5,132084.66,3,1,1,54474.48,1,2.424707128871635,0.1612903173777317,0,good,2.2712533669438453e-05,0,1,"(30, 45]"
523,France,Male,45,5,0.0,2,1,1,121428.2,0,0.0,0.11111110864197538,1,medium,2.0,1,0,"(30, 45]"
793,France,Male,35,2,0.0,2,1,1,79704.12,0,0.0,0.057142855510204135,0,excellent,2.0,0,0,"(30, 45]"
564,France,Female,53,2,45472.28,1,1,1,41055.71,1,1.1075750486081577,0.03773584834460664,1,medium,2.1990936215729325e-05,1,0,"(45, 60]"
711,France,Male,33,1,0.0,1,0,0,41590.4,0,0.0,0.030303029384756687,0,good,1.0,0,0,"(30, 45]"
791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1,2.410771542976624,0.30303029384756686,0,excellent,1.5357360794546846e-05,0,1,"(30, 45]"
629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0,1.6297678712821224,0.2368420990304711,0,medium,8.067779025146057e-06,0,1,"(30, 45]"
729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1,0.6888192166348673,0.1538461499013808,0,good,7.848255548618569e-06,0,1,"(30, 45]"
651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1,0.8620662215591368,0.22857142204081654,0,good,9.085234123303525e-06,0,1,"(30, 45]"
695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0,52.67104507932582,0.10256409993425386,0,good,1.5262002802103714e-05,0,0,"(30, 45]"
847,Spain,Male,31,5,0.0,2,1,1,76326.67,0,0.0,0.1612903173777317,0,excellent,2.0,0,0,"(30, 45]"
704,France,Male,47,5,0.0,2,1,1,145338.61,0,0.0,0.10638297645993668,1,good,2.0,0,0,"(45, 60]"
613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0,2.696678043582175,0.09090908815427007,0,medium,1.2842128757494504e-05,0,1,"(30, 45]"
692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,0.0,0.13793102972651622,0,good,2.0,0,0,"(0, 30]"
720,France,Female,34,3,118307.57,2,1,1,136120.29,0,0.8691398615087498,0.08823529152249143,0,good,1.6904946108299678e-05,0,1,"(30, 45]"
577,France,Male,41,6,0.0,1,1,1,167621.18,0,0.0,0.14634145984533026,0,medium,1.0,1,0,"(30, 45]"
710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0,0.5949975824748024,0.2916666545138894,0,good,1.9398610108984302e-05,0,1,"(0, 30]"
716,France,Female,38,1,0.0,2,1,1,99661.46,0,0.0,0.026315788781163457,0,good,2.0,0,0,"(30, 45]"
410,France,Male,33,6,125789.69,1,0,0,66333.56,1,1.8963205050068728,0.18181817630854014,0,low,7.94971392556953e-06,1,1,"(30, 45]"
584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0,1.56101362183482,0.11111110802469146,0,medium,9.120107529715818e-06,1,1,"(30, 45]"
792,France,Male,30,1,127187.86,1,1,1,113553.42,0,1.1200707120831759,0.033333332222222255,0,excellent,7.862323791564765e-06,0,1,"(0, 30]"
605,France,Female,36,6,0.0,1,0,1,690.84,0,0.0,0.16666666203703717,0,medium,1.0,0,0,"(30, 45]"
486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,0.0,0.041666664930555625,0,low,1.0,1,0,"(0, 30]"
615,France,Male,41,4,130385.82,1,0,1,130661.95,0,0.9978866839122035,0.09756097323022017,0,medium,7.669486839237278e-06,0,1,"(30, 45]"
676,France,Male,23,1,107787.47,1,0,1,116378.82,0,0.9261777185837924,0.04347825897920613,0,good,9.277430137008161e-06,0,1,"(0, 30]"
571,France,Male,34,1,99325.04,2,0,1,186052.15,0,0.533855910826433,0.02941176384083048,0,medium,2.013570660825701e-05,1,0,"(30, 45]"
850,France,Female,37,9,0.0,1,0,0,100101.06,0,0.0,0.24324323666910172,0,excellent,1.0,0,0,"(30, 45]"
717,France,Male,48,7,123764.95,1,1,1,169952.82,0,0.7282312232257856,0.14583333029513895,1,good,8.079766688657099e-06,0,1,"(45, 60]"
642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1,2.075712915201138,0.20512819986850772,0,medium,7.796357276804129e-06,0,1,"(30, 45]"
780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0,2.264922854601006,0.14893616704391135,1,excellent,1.1626932207195187e-05,0,0,"(45, 60]"
492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0,0.30198961438139826,0.21052631024930765,0,low,3.504503198998132e-05,1,0,"(30, 45]"
760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0,1.200065697833453,0.17241378715814526,0,excellent,1.930348397000084e-05,0,1,"(0, 30]"
500,Spain,Male,40,1,99004.24,1,1,1,152845.99,0,0.6477385504150437,0.024999999375000016,0,low,1.0100475489984166e-05,1,0,"(30, 45]"
654,Spain,Female,36,2,0.0,2,1,1,146652.11,0,0.0,0.05555555401234573,0,good,2.0,0,0,"(30, 45]"
606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1,3.240547697437482,0.11999999520000018,0,medium,2.035447729295222e-05,0,1,"(0, 30]"
367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1,0.5544964648909234,0.1428571394557824,0,low,1.0682701544120412e-05,1,0,"(30, 45]"
799,Spain,Male,38,2,0.0,2,1,1,59297.34,0,0.0,0.05263157756232691,0,excellent,2.0,0,0,"(30, 45]"
434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0,0.9495266862847764,0.12676056159492166,1,low,8.36834999653132e-06,1,1,"(60, 100]"
719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,0.0,0.21874999316406274,0,good,1.0,0,0,"(30, 45]"
641,France,Female,37,2,0.0,2,1,0,3939.87,0,0.0,0.054054052593133714,0,medium,2.0,0,0,"(30, 45]"
461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,0.0,0.23999999040000036,0,low,2.0,1,0,"(0, 30]"
790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0,2.6262358757520854,0.19999999200000032,0,excellent,6.540788323280033e-06,0,1,"(0, 30]"
588,France,Male,31,4,99607.37,2,0,1,35877.03,0,2.776354954610893,0.12903225390218534,0,medium,2.0078633954154658e-05,1,0,"(30, 45]"
621,France,Male,27,4,137003.68,1,1,0,21254.06,0,6.446000434437185,0.1481481426611799,0,medium,7.29902073418222e-06,0,1,"(0, 30]"
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1,5.006608409632284,0.0624999986979167,1,excellent,8.141162548242494e-06,0,1,"(45, 60]"
681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0,4.241609756953802,0.05263157756232691,0,good,2.0037582489717713e-05,0,0,"(30, 45]"
606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0,1.736408572988703,0.21621621037253486,0,medium,1.2927113444081638e-05,0,1,"(30, 45]"
542,Spain,Male,37,8,0.0,1,1,1,807.06,0,0.0,0.21621621037253486,0,medium,1.0,1,0,"(30, 45]"
713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0,1.2146081378274596,0.2916666545138894,0,good,6.771019818504168e-06,0,1,"(0, 30]"
597,Spain,Female,33,2,0.0,2,1,1,4700.66,0,0.0,0.060606058769513374,0,medium,2.0,1,0,"(30, 45]"
635,France,Male,27,3,127009.83,1,1,0,161909.95,0,0.7844473424839891,0.11111110699588492,0,medium,7.873344343942953e-06,0,1,"(0, 30]"
599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1,1.3800032990364712,0.016393442354205864,1,medium,8.016741521654502e-06,1,1,"(60, 100]"
496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1,61.44000600798161,0.0,0,low,1.1150927355722612e-05,1,1,"(30, 45]"
759,Spain,Male,31,8,0.0,2,1,1,99086.74,0,0.0,0.2580645078043707,0,excellent,2.0,0,0,"(30, 45]"
757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,0.7802911705953613,0.032258063475546335,0,excellent,2.356242503221769e-05,0,1,"(30, 45]"
564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0,1.7204531831813998,0.0,0,medium,7.988714821893999e-06,1,1,"(30, 45]"
561,France,Female,22,6,186788.96,2,1,0,73286.8,0,2.5487394728307318,0.27272726033057904,0,medium,1.0707213599703112e-05,1,1,"(0, 30]"
702,France,Male,40,3,148556.74,1,0,1,146056.29,0,1.0171197693641463,0.07499999812500005,0,good,6.731389424744884e-06,0,1,"(30, 45]"
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,0.7672325068627939,0.19999999500000012,0,good,7.773301910537689e-06,0,1,"(30, 45]"
707,France,Female,46,7,127476.73,2,1,1,146011.55,0,0.8730592203091259,0.1521739097353498,1,good,1.5689014857732407e-05,0,1,"(45, 60]"
610,France,Female,27,9,159561.93,1,0,1,103381.47,0,1.5434287208186976,0.3333333209876548,0,medium,6.267119812853775e-06,0,1,"(0, 30]"
744,France,Male,42,1,112419.92,1,1,1,83022.92,0,1.3540829447897753,0.0238095232426304,0,good,8.895141580410478e-06,0,1,"(30, 45]"
598,France,Male,28,8,129991.76,2,0,1,46041.08,0,2.8233864191973037,0.28571427551020445,0,medium,1.5385472237069205e-05,1,1,"(0, 30]"
562,Spain,Male,36,5,0.0,1,0,1,182843.24,0,0.0,0.1388888850308643,0,medium,1.0,1,0,"(30, 45]"
621,Spain,Female,59,2,0.0,2,1,1,171364.18,0,0.0,0.03389830451019823,1,medium,2.0,0,0,"(45, 60]"
659,France,Female,50,3,0.0,1,1,0,183399.12,1,0.0,0.05999999880000003,1,good,1.0,0,0,"(45, 60]"
722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0,0.5832859498947842,0.1499999962500001,0,good,2.2427543894628223e-05,0,0,"(30, 45]"
606,France,Female,39,3,0.0,2,1,0,50560.45,1,0.0,0.0769230749506904,0,medium,2.0,0,0,"(30, 45]"
603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0,2.9686037204960667,0.12820512491781733,0,medium,1.2315914032949504e-05,0,1,"(30, 45]"
506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0,2.429034112447989,0.050847456765297346,1,medium,5.253367829047846e-06,1,1,"(45, 60]"
715,France,Male,21,8,0.0,2,1,0,68666.63,0,0.0,0.38095236281179223,0,good,2.0,0,0,"(0, 30]"
690,France,Male,47,2,0.0,2,1,0,151375.73,0,0.0,0.04255319058397467,1,good,2.0,0,0,"(45, 60]"
644,France,Female,40,10,139180.97,1,1,1,19959.67,0,6.973109775513668,0.24999999375000018,0,medium,7.184838668399362e-06,0,1,"(30, 45]"
589,France,Male,36,8,114435.47,1,1,0,26955.72,0,4.245313053992054,0.22222221604938291,0,medium,8.738472971072946e-06,1,1,"(30, 45]"
592,France,Female,66,5,149950.19,1,1,1,76267.59,0,1.9661063106626802,0.07575757460973372,1,medium,6.6688367061308416e-06,1,1,"(60, 100]"
632,France,Male,42,4,126115.6,1,1,0,100998.5,0,1.2486878517874158,0.0952380929705216,0,medium,7.929170307477366e-06,0,1,"(30, 45]"
577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0,0.583016507925116,0.11864406578569381,1,medium,8.976824263494209e-06,1,1,"(45, 60]"
588,France,Male,30,3,115007.08,1,0,0,176858.5,0,0.6502773686271778,0.09999999666666677,0,medium,8.69504125275372e-06,1,1,"(0, 30]"
617,France,Male,54,6,102141.9,1,1,1,45325.26,0,2.253531474452578,0.11111110905349798,1,medium,9.790205682431183e-06,0,1,"(45, 60]"
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1,0.7000816093597932,0.08333333101851859,0,good,7.480129783243792e-06,0,1,"(30, 45]"
810,France,Male,32,9,120879.73,2,0,1,78896.59,0,1.5321287016139467,0.2812499912109378,0,excellent,1.6545234298303793e-05,0,1,"(30, 45]"
767,Spain,Male,47,5,0.0,1,1,0,121964.46,1,0.0,0.10638297645993668,1,excellent,1.0,0,0,"(45, 60]"
718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0,7.386838231992137,0.20408162848813005,1,good,1.2147291251229305e-05,0,0,"(45, 60]"
589,Spain,Female,27,4,0.0,2,1,0,144181.48,0,0.0,0.1481481426611799,0,medium,2.0,1,0,"(0, 30]"
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0,3.555646866033765,0.15151514692378343,0,excellent,1.717102547424655e-05,0,1,"(30, 45]"
724,France,Female,34,3,132352.69,1,1,0,80320.3,0,1.6478112008838637,0.08823529152249143,0,good,7.55551280814309e-06,0,1,"(30, 45]"
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0,0.9820312271244387,0.10256409993425386,0,low,5.479675145130566e-06,1,1,"(30, 45]"
580,France,Male,34,6,0.0,2,1,1,160095.31,0,0.0,0.17647058304498286,0,medium,2.0,1,0,"(30, 45]"
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0,2.3139820731205143,0.031746031242126486,1,medium,1.655791154399379e-05,1,1,"(60, 100]"
711,France,Female,29,3,130181.47,2,1,0,31811.44,0,4.0922847251148555,0.10344827229488716,0,good,1.5363051569078386e-05,0,1,"(0, 30]"
706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0,0.8480218901918548,0.15624999511718765,0,good,2.263738430457333e-05,0,0,"(30, 45]"
703,Spain,Male,31,6,0.0,2,1,1,67667.19,0,0.0,0.19354838085327802,0,good,2.0,0,0,"(30, 45]"
679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0,0.7536367028055102,0.05128204996712693,0,good,1.3681080871058002e-05,0,1,"(30, 45]"
603,France,Male,32,7,0.0,1,1,0,198055.94,1,0.0,0.21874999316406274,0,medium,1.0,0,0,"(30, 45]"
598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0,2.4159298787154695,0.0,0,medium,9.57036982875833e-06,1,1,"(30, 45]"
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0,1.9775549720548191,0.12499999609375013,0,excellent,1.8315409110835425e-05,0,1,"(30, 45]"
687,France,Female,61,7,80538.56,1,1,0,131305.37,1,0.613368364137633,0.11475409647944104,1,good,1.2416258544248318e-05,0,0,"(60, 100]"
704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0,2.52862089513143,0.09756097323022017,0,good,1.8343945305692675e-05,0,1,"(30, 45]"
605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0,0.3285183566614998,0.026666666311111118,1,medium,1.6307725475097044e-05,0,0,"(60, 100]"
516,France,Female,40,9,0.0,2,0,1,33266.29,0,0.0,0.22499999437500015,0,medium,2.0,1,0,"(30, 45]"
572,France,Female,39,2,0.0,2,1,1,555.28,0,0.0,0.05128204996712693,0,medium,2.0,1,0,"(30, 45]"
557,France,Male,42,6,177822.03,1,1,0,150944.31,1,1.1780638170383628,0.1428571394557824,0,medium,5.623568555771432e-06,1,1,"(30, 45]"
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1,1.5229170676025847,0.06779660902039646,1,low,9.013857002369743e-06,1,1,"(45, 60]"
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,4.688623838931675,0.27999998880000043,0,medium,6.045421793008023e-06,0,1,"(0, 30]"
483,France,Male,27,1,77805.66,1,1,1,2101.89,0,37.016998969015035,0.037037035665294975,0,low,1.2852370221263834e-05,1,0,"(0, 30]"
702,France,Male,50,3,0.0,2,0,0,94949.84,0,0.0,0.05999999880000003,1,good,2.0,0,0,"(45, 60]"
670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1,1.7723889392043612,0.052631578024007405,1,good,1.1391016873228519e-05,0,1,"(45, 60]"
804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,1.6627901278708503,0.07894736634349037,0,excellent,8.051645184608926e-06,0,1,"(30, 45]"
850,France,Female,30,3,0.0,2,1,0,116692.8,0,0.0,0.09999999666666677,0,excellent,2.0,0,0,"(0, 30]"
554,France,Female,39,10,160132.75,1,1,0,32824.15,0,4.878504089066175,0.25641024983563465,0,medium,6.2447797544240365e-06,1,1,"(30, 45]"
588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0,0.5032596718724485,0.18918918407596802,0,medium,2.8465747450749985e-05,1,0,"(30, 45]"
758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0,1.4079849120151782,0.12499999609375013,0,excellent,1.2295688688900878e-05,0,1,"(30, 45]"
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1,6.309580563410811,0.0,0,excellent,7.563240984900367e-06,0,1,"(30, 45]"
582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0,2.8284240983847617,0.35999998560000057,0,medium,1.3509499914113355e-05,1,1,"(0, 30]"
633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0,0.5810222911490716,0.12121211753902675,0,medium,1.0769360995657578e-05,0,0,"(30, 45]"
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1,0.7608181364809863,0.19148935762788602,1,excellent,7.734491609546158e-06,0,1,"(45, 60]"
564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0,0.6865011539769328,0.24324323666910172,0,medium,9.97474593823358e-06,1,1,"(30, 45]"
602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,0.7026578614376672,0.08108107888970058,0,medium,1.858841612660347e-05,0,1,"(30, 45]"
649,France,Male,39,3,113096.41,1,1,1,60335.24,0,1.8744668952692578,0.0769230749506904,0,medium,8.841935460767846e-06,0,1,"(30, 45]"
679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,0.0,0.17499999562500013,0,good,2.0,0,0,"(30, 45]"
639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0,0.957173182477689,0.20588234688581333,0,medium,1.333857628305099e-05,0,1,"(30, 45]"
790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1,0.6881473060412937,0.15999999680000007,1,excellent,8.234547583250864e-06,0,1,"(45, 60]"
565,France,Male,32,9,0.0,2,1,0,5388.3,0,0.0,0.2812499912109378,0,medium,2.0,1,0,"(30, 45]"
478,France,Female,50,2,0.0,1,0,1,93332.64,1,0.0,0.03999999920000002,1,low,1.0,1,0,"(45, 60]"
825,France,Male,29,3,148874.01,2,0,1,71192.82,0,2.091137982705403,0.10344827229488716,0,excellent,1.3434088098465953e-05,0,1,"(0, 30]"
528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0,0.4000862783717068,0.0,0,medium,1.4675803430527756e-05,1,0,"(30, 45]"
577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0,1.002604779783191,0.14285713877551032,0,medium,9.08419504493497e-06,1,1,"(30, 45]"
663,France,Male,24,7,0.0,2,1,1,166310.82,0,0.0,0.2916666545138894,0,good,2.0,0,0,"(0, 30]"
505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0,0.9016839731111166,0.19999999200000032,0,medium,1.7502429556002743e-05,1,1,"(0, 30]"
633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0,3.870021496997917,0.20689654458977433,0,medium,8.516919072660817e-06,0,1,"(0, 30]"
586,France,Female,38,6,0.0,2,1,1,37935.83,0,0.0,0.15789473268698073,0,medium,2.0,1,0,"(30, 45]"
850,France,Female,35,9,0.0,2,0,0,25329.48,0,0.0,0.2571428497959186,0,excellent,2.0,0,0,"(30, 45]"
629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0,0.7156287511433387,0.027027026296566857,0,medium,5.6257508619353544e-05,0,0,"(30, 45]"
744,France,Male,56,9,0.0,2,1,1,169498.61,0,0.0,0.16071428284438782,1,good,2.0,0,0,"(45, 60]"
750,France,Male,36,7,136492.92,3,1,1,26500.29,1,5.150619860946781,0.19444443904321004,0,good,2.1979000969420468e-05,0,1,"(30, 45]"
637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0,0.7429825263815569,0.10714285331632667,0,medium,8.085598021745245e-06,0,1,"(0, 30]"
575,France,Female,40,1,139532.34,1,1,0,181294.39,0,0.7696451059474612,0.024999999375000016,0,medium,7.1667459547660794e-06,1,1,"(30, 45]"
671,Spain,Male,58,1,178713.98,1,1,1,21768.21,0,8.209861076854283,0.017241379013079674,1,good,5.595501843214262e-06,0,1,"(45, 60]"
571,France,Male,40,5,0.0,2,0,0,72849.29,0,0.0,0.12499999687500009,0,medium,2.0,1,0,"(30, 45]"
590,France,Male,41,1,89086.31,1,1,0,24499.97,0,3.636180370684691,0.024390243307555043,0,medium,1.1224943260718053e-05,1,0,"(30, 45]"
619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0,0.9711959967140619,0.07894736634349037,0,medium,1.0401014223698981e-05,0,0,"(30, 45]"
640,Germany,Female,30,5,32197.64,1,0,1,141446.01,0,0.22763201308946335,0.16666666111111128,0,medium,3.105721235431062e-05,0,0,"(0, 30]"
670,France,Male,38,7,0.0,2,1,1,77864.41,0,0.0,0.18421052146814418,0,good,2.0,0,0,"(30, 45]"
737,France,Female,33,4,0.0,2,1,0,115115.32,0,0.0,0.12121211753902675,0,good,2.0,0,0,"(30, 45]"
555,Spain,Male,32,10,0.0,2,0,1,168605.96,0,0.0,0.3124999902343753,0,medium,2.0,1,0,"(30, 45]"
742,France,Male,33,6,0.0,2,0,0,38550.4,0,0.0,0.18181817630854014,0,good,2.0,0,0,"(30, 45]"
618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1,0.8735375060158127,0.0,0,medium,7.127208846747762e-06,0,1,"(30, 45]"
560,France,Female,35,1,0.0,2,1,0,3701.63,0,0.0,0.028571427755102068,0,medium,2.0,1,0,"(30, 45]"
654,France,Male,38,8,0.0,2,1,0,88659.44,0,0.0,0.21052631024930765,0,good,2.0,0,0,"(30, 45]"
787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0,1.6823445229553398,0.0476190464852608,0,excellent,2.685105464901174e-05,0,0,"(30, 45]"
611,France,Female,53,7,0.0,2,0,1,156495.39,1,0.0,0.13207546920612323,1,medium,2.0,0,0,"(45, 60]"
559,Spain,Male,34,0,0.0,1,1,0,182988.94,0,0.0,0.0,0,medium,1.0,1,0,"(30, 45]"
481,France,Male,37,8,152303.66,2,1,1,175082.2,0,0.8698980250369831,0.21621621037253486,0,low,1.3131574569025005e-05,1,1,"(30, 45]"
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0,1.0745485183362309,0.15624999511718765,0,excellent,6.253682246277636e-06,0,1,"(30, 45]"
675,France,Male,32,1,0.0,3,1,0,85901.09,0,0.0,0.031249999023437534,0,good,3.0,0,0,"(30, 45]"
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0,0.4996500971693019,0.032258063475546335,0,good,1.0044301395736033e-05,0,0,"(30, 45]"
610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0,1.0825494677109246,0.10869564981096413,1,medium,8.555228146974371e-06,0,1,"(45, 60]"
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,1.110597163437618,0.2812499912109378,0,medium,1.4065765895018749e-05,1,1,"(30, 45]"
624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0,1.4335221983507878,0.07499999812500005,0,medium,1.3336623923009272e-05,0,1,"(30, 45]"
709,France,Female,36,8,0.0,2,1,1,69676.55,0,0.0,0.22222221604938291,0,good,2.0,0,0,"(30, 45]"
605,France,Female,34,2,0.0,1,0,0,35982.42,0,0.0,0.05882352768166096,0,medium,1.0,0,0,"(30, 45]"
706,Spain,Male,53,7,0.0,2,0,1,117939.17,0,0.0,0.13207546920612323,1,good,2.0,0,0,"(45, 60]"
567,Spain,Male,40,8,28649.64,1,1,1,95140.62,0,0.3011294229499332,0.19999999500000012,0,medium,3.4903234273300704e-05,1,0,"(30, 45]"
747,France,Female,21,4,81025.6,2,1,0,167682.57,0,0.4832082428097136,0.19047618140589612,0,good,2.4683252166572458e-05,0,0,"(0, 30]"
664,France,Male,57,1,0.0,2,1,1,56562.57,0,0.0,0.017543859341335802,1,good,2.0,0,0,"(45, 60]"
711,France,Female,39,3,152462.79,1,1,0,90305.97,0,1.6882913720799602,0.0769230749506904,0,good,6.558934419772721e-06,0,1,"(30, 45]"
609,France,Male,25,10,0.0,1,0,1,109895.16,0,0.0,0.39999998400000064,0,medium,1.0,0,0,"(0, 30]"
632,Spain,Male,28,7,155519.59,1,1,0,1843.24,0,84.37294650486483,0.24999999107142887,0,medium,6.430016758552678e-06,0,1,"(0, 30]"
725,France,Female,36,1,118851.05,1,1,1,102747.02,0,1.1567347646563693,0.027777777006172864,0,good,8.41382205860143e-06,0,1,"(30, 45]"
850,France,Female,34,9,92899.27,2,1,0,97465.89,0,0.9531464802614213,0.2647058745674743,0,excellent,2.152846272674988e-05,0,0,"(30, 45]"
682,France,Male,40,4,0.0,1,0,1,105352.55,0,0.0,0.09999999750000006,0,good,1.0,0,0,"(30, 45]"
797,France,Male,37,4,75263.7,1,1,0,85801.77,0,0.8771812049928902,0.10810810518626743,0,excellent,1.3286441054039942e-05,0,0,"(30, 45]"
